draw_id,intercept,age_centered_40,sex_2,high_acuity_proxy,fever_or_temp,tachycardia_burden,seed
114,-2.6048544000858271,0.039431859285227459,0.21150436353145766,1.4965422250927281,0.29052055286866296,0.26558139010774989,20260504
115,-2.8077493096250428,0.04431285988476958,0.30683173290362953,1.4641465298541072,0.11746229370176248,0.22809309052339558,20260504
116,-2.6654301909699627,0.040929496141585628,0.22273279589274733,1.473893176687002,-0.01469773508794972,0.25178769820885788,20260504
117,-2.722629507293298,0.043515489937377007,0.2946691605223819,1.514028085934451,0.0011919500088544144,0.28043431994029461,20260504
118,-2.6310238224476805,0.04203692194851015,0.27218326575187496,1.507812049856007,0.24243743064928688,0.2131289547539065,20260504
119,-2.7610011464862363,0.04015483402834006,0.25873551889799984,1.5034110898175801,0.15124839765282067,0.24168735315551793,20260504
120,-2.705495402906962,0.04210776899762101,0.22299779582584525,1.4464330236966541,0.23758253213235736,0.23226410798240787,20260504
121,-2.5768875500783777,0.040282669314494694,0.17754685546402044,1.5555626067157931,0.052133017906596524,0.24225174530772195,20260504
122,-2.6676190365505406,0.041690867439046979,0.21458456129342529,1.6464281545290291,0.26558703942762241,0.25227069696330384,20260504
123,-2.5833030367565049,0.041501577901875773,0.20053075488607217,1.4552507501623584,0.27358284782369924,0.23121124232556442,20260504
124,-2.7703162589395851,0.040658493528036861,0.27725064302148011,1.4796668707133664,0.22018024343404916,0.21497875149075107,20260504
125,-2.6262584474832504,0.039833834954764669,0.2250675696235131,1.4717914399250269,-0.040042733848853346,0.29013577051677875,20260504
126,-2.699708407568199,0.041302946582297537,0.25626950266341009,1.5241087642790367,0.06069318406678223,0.26327254355019541,20260504
127,-2.5851971817874411,0.03904852766951155,0.16322378983858887,1.6338006654234594,0.061440833356376845,0.24221506839085463,20260504
128,-2.8552282636144084,0.040665679419853523,0.17298206616341397,1.5136964391012557,0.32812569505706746,0.24801671772954748,20260504
129,-2.8180463109686857,0.03961193271780613,0.21287629980898523,1.4752906541975346,0.3138737586898907,0.23731926667422309,20260504
130,-2.5546270829001827,0.040457219045111632,0.22430821982878582,1.4997446706220328,0.022879420190182992,0.24902328374386248,20260504
131,-2.7724099259126449,0.040076798880207626,0.24313932787799228,1.467331306718926,0.34371913129303489,0.27662658870737966,20260504
