draw_id,intercept,age_centered_40,sex_2,high_acuity_proxy,fever_or_temp,tachycardia_burden,hypotension_burden,seed
1577,-2.7391114216631913,0.042416550210957756,0.18571737622110995,1.3914008330084191,0.1145851194577987,0.28621653314271106,0.80127751538368197,20260504
1578,-2.8304253437875002,0.04287092789109518,0.2809057719854427,1.4601896621267136,0.32224286224736293,0.26949798991471596,0.83770139201414473,20260504
1579,-2.7033234763659313,0.04059991556116694,0.17609518570222435,1.4256288554886183,0.320176775690652,0.25944490619274402,0.868580874193565,20260504
1580,-2.7198084456967959,0.042025185516758386,0.21444074439620089,1.5840900526195991,0.44407660947523619,0.26666386050027113,0.8133569183552154,20260504
1581,-2.7563184843980988,0.039889175822565633,0.2812938607657548,1.6301840527680562,0.49465094252855102,0.2850791360491392,0.70739251536046099,20260504
1582,-2.721838228024164,0.040588906207429928,0.25487473975537905,1.302504593992486,0.28076284743222479,0.30036252386608964,0.98156620396641425,20260504
1583,-2.6841410591452552,0.043368641586880641,0.22597403192037133,1.2788126806214055,0.13227440109977195,0.25922503661459129,0.91263477738299648,20260504
1584,-2.6409404986071721,0.041716968632125782,0.18702096934366699,1.4186046562522008,0.28046971477884269,0.30697672441074486,0.83653636731357173,20260504
1585,-2.7345527851367715,0.040241736200734603,0.26082776732996399,1.540506616059891,0.1132577861802655,0.29404804360092829,0.61421422220832533,20260504
1586,-2.8011112038291994,0.044979011882896179,0.33837892051623303,1.4369147733170224,0.31745947616032999,0.28986797688104887,0.94265788175836751,20260504
1587,-2.6310064574013587,0.042138438815425103,0.25343066340889775,1.4468808563377709,0.46778882606732702,0.24874314615000195,0.86725517867051172,20260504
1588,-2.6492898348187324,0.04048497364128862,0.25403600868089787,1.3958364873181357,0.32892723051911321,0.2880228018504567,0.76866809364664657,20260504
1589,-2.6053968188860446,0.037978799848040139,0.18597722672257438,1.4474693801147798,0.20053148991231384,0.27748072041396904,0.61959639730369209,20260504
1590,-2.6406847342415376,0.038581702364722276,0.21737356953414277,1.4217934336474352,0.16762940636722412,0.33527687875213996,0.72744463394491787,20260504
1591,-2.7562391491811575,0.043039394606682144,0.27760961749969171,1.4035882893313985,0.11149661793938395,0.27531695918286408,0.82559049778791416,20260504
1592,-2.6382947165266595,0.041017843719469683,0.23852619989021118,1.5716737467422601,0.26667721106178877,0.32213792976665884,0.60971191419206527,20260504
1593,-2.7416217142235371,0.04238738605199506,0.28862257792771506,1.259218505009988,0.20380396101315995,0.2534082747973686,0.86578715818990271,20260504
1594,-2.7792482063837256,0.040940578875169706,0.26033782859244442,1.5483987732582654,0.43208977105567192,0.28130667165790479,0.70446745467648486,20260504
1595,-2.65668691425088,0.041694612160312519,0.21841614871367918,1.4205864764376801,0.15688441963542024,0.27396756664381311,0.71236148768314034,20260504
1596,-2.7307124715629656,0.041889615904670108,0.18805963058665193,1.445837580443194,0.319044808543273,0.29821863672655441,0.74318259969019529,20260504
1597,-2.7249831149830266,0.041654995696435493,0.1998348269046602,1.469378262391327,0.3359045566540676,0.27636846607878574,0.92587203047860256,20260504
1598,-2.522867326047789,0.038242341354693912,0.13156859565876894,1.5431332293013318,0.20585224702979599,0.25764858606798557,0.85499914122517706,20260504
1599,-2.6506570797748581,0.03890516759174225,0.23639427591952103,1.4570854374449009,0.25210810310563325,0.24302521879439259,0.65018094045440755,20260504
1600,-2.6124414191407244,0.039657260591862337,0.2339880105414813,1.5072876362023753,0.64275109717644441,0.22931011845952781,0.79694227619706781,20260504
1601,-2.6679709112609324,0.040371047068898637,0.2696580096015288,1.4855410133014946,0.30227985313705685,0.24159418238709057,0.85335883917972233,20260504
1602,-2.7592953841637082,0.041093866180009396,0.23655024455360352,1.4691435360985607,0.43001412461145677,0.27804402993398908,1.0557059972387477,20260504
1603,-2.7143960010930042,0.043524374035228172,0.20376212745836073,1.2891283317550994,0.35548599477539505,0.34484662145851835,0.99278625187135461,20260504
1604,-2.6407006211288655,0.040282068800200875,0.18098389309692131,1.4683469353537544,0.055381938200761871,0.30415618429224017,0.87263065709523135,20260504
1605,-2.7106360380747354,0.040963234370513711,0.23085642110116195,1.5042981654988479,0.36016890705577875,0.26552724560633123,0.7670786451540178,20260504
1606,-2.7623673527333628,0.039982818623040234,0.18089583927551278,1.5295827552182359,0.27265832915472499,0.28966550913375916,0.88544488509644981,20260504
1607,-2.6726905999192323,0.04037529618452243,0.27169850338423895,1.3974785781866559,0.27707988985230508,0.30246440186417256,0.85837981602728708,20260504
1608,-2.7280353682741589,0.041757576286298378,0.28735291815640518,1.3825747802705031,0.33132278242805424,0.29872775775122662,0.78457010364734758,20260504
1609,-2.7905509673497946,0.040690509556253911,0.26283027884197402,1.4484383056369314,0.33751997775029285,0.34384291056206423,1.0383075681137099,20260504
1610,-2.7364213953283261,0.04103425282951062,0.15818882597340322,1.5475728460644738,0.059103610789686067,0.26504941191277726,0.81095330516927377,20260504
1611,-2.6606674790558196,0.04352636621203744,0.16866578975395635,1.3950302988797973,0.29786708771626447,0.26629850122605186,0.94007225011349471,20260504
1612,-2.6702790665301994,0.041379813601182099,0.1691793452423751,1.4474653533768456,0.046165668269207261,0.26585492919635167,0.78654407360327916,20260504
1613,-2.7116478731815246,0.043585017153073648,0.2621452592574211,1.4169724108803474,0.42892084532422353,0.28469562329314468,0.95611284101459304,20260504
1614,-2.7246143459988112,0.043216340417992778,0.28150875505106188,1.5067469695610292,0.44868170239327498,0.27874892211349711,0.84183928072838832,20260504
1615,-2.6878546288694034,0.040361824324601822,0.20358678279393908,1.5321413452935884,0.55279889576687813,0.24714403935674373,0.88270629884671226,20260504
1616,-2.8252205123701475,0.039637364475505074,0.24114411141994643,1.4764237957082449,0.41191720711643942,0.28208313175613781,0.67895309907392232,20260504
1617,-2.5449856028359616,0.03630127110644691,0.28358325938271084,1.432578034816234,0.16665931573681597,0.22483302287880763,0.37998117816570021,20260504
1618,-2.7883205451789266,0.041750625312994748,0.31521469395094726,1.611511621778867,0.47952383142571015,0.29007457931912839,0.87290229222072369,20260504
1619,-2.6962235049731427,0.040563645419195313,0.19180968802395124,1.4925667786303851,0.1998931406675224,0.23836631990525839,0.79024273636714204,20260504
1620,-2.618211151315581,0.038683027124154251,0.22961992458399383,1.3761343200806659,0.12860774454962798,0.33761741111341009,0.86365797786545051,20260504
1621,-2.5900632515824129,0.040409544241567522,0.28312544967093967,1.3217276410286061,0.16935031061759434,0.27793432623124764,0.7142491509621679,20260504
1622,-2.8080676835698632,0.041901991792089185,0.30507949172566856,1.4476172416558033,0.32597998539185508,0.33238930108303322,0.82842247358118004,20260504
1623,-2.7007492925181138,0.039601858403111548,0.16502095527507493,1.3577607733388102,0.29633541760348325,0.22750402145286788,0.78035254671389409,20260504
1624,-2.6311148286011363,0.039308482615403359,0.23170957712309745,1.416422996124556,0.19292299469639099,0.30857227561073264,0.75358383232035708,20260504
1625,-2.702312560376757,0.04064287858399912,0.1904026969154885,1.3560866123794404,0.43877730151015271,0.29469127228691128,0.72453133809267101,20260504
1626,-2.5800931514071399,0.040333732146559435,0.27121324817751835,1.4567912797317426,0.24014880790707305,0.29316339550576348,0.76182630032410381,20260504
1627,-2.6953052832175306,0.042365088356628132,0.22156516817837507,1.3837027125584054,0.15332970063524926,0.34286996249612517,0.7016135282899475,20260504
1628,-2.8151854609707536,0.042838697705782657,0.27561385643282976,1.3821706923337369,0.29759185453862314,0.31000800105534276,0.85756932717798295,20260504
1629,-2.6891273172018053,0.042323844146953664,0.16155521148137625,1.4753874570043064,0.38097467953945169,0.2741870505638172,0.69083089704554568,20260504
1630,-2.6851877050527095,0.040408160084826922,0.19162229019606861,1.4890170703336119,0.27720540108404085,0.27954940703248599,0.74463944137699656,20260504
1631,-2.8198130345214185,0.04251477553449113,0.21732738833082915,1.4894043391489704,0.32811566611927273,0.28827795187204813,0.91229745214966851,20260504
1632,-2.713061824209237,0.044759581526083059,0.23849896448451266,1.31515130705842,0.06484713191327518,0.34993125374712797,0.66423541075844306,20260504
1633,-2.7371495257529972,0.041335786563992928,0.29817526205159489,1.5109329561282125,0.31411565844164857,0.29994712223841158,0.70125161563889238,20260504
1634,-2.7446782297261421,0.042398538850700745,0.28875718131935246,1.5182013986974787,0.29054926760294297,0.27678912417247226,0.75388888409522647,20260504
1635,-2.7247531075253435,0.042091485864499706,0.26476567421571751,1.5671837712499408,0.36485404206238026,0.2516444291395839,0.8202253761267968,20260504
1636,-2.6426061239145229,0.041454641012600581,0.20615517686111043,1.4163728184959739,0.50003022081047899,0.28825710676189026,0.94221307735610904,20260504
1637,-2.748419499806388,0.040234785715667909,0.26967172143915047,1.4943988892937055,0.41021682105365431,0.26432548347764151,0.58223942904736459,20260504
1638,-2.7794729759333903,0.041967745556233359,0.31913259156614732,1.4654309091209388,0.47657720518658742,0.28350493235135915,0.81924949392462709,20260504
1639,-2.6820247504144459,0.040026124170310998,0.26996900809327462,1.4371039670206562,0.52979913457489125,0.27255466384404547,0.94897389541559263,20260504
1640,-2.7206454968002234,0.043048510203772559,0.21780063714680362,1.4374884552933265,0.3461652039286483,0.30753029560311962,0.78597679580176039,20260504
1641,-2.7004767328803525,0.044381886363684266,0.23145213358753003,1.3531892179005089,0.27770317653737242,0.30539663702282877,0.92439657200514991,20260504
1642,-2.6319571625027463,0.041251573861394122,0.2375818540733855,1.3608424411381612,0.25645779677534686,0.29911261350806295,0.72918714852731537,20260504
1643,-2.7270308527173954,0.045271714267627633,0.2095185632922183,1.3680163600801838,0.27259773497263878,0.30735862114837437,0.83209038993671669,20260504
1644,-2.6886582599600217,0.040137978654387861,0.15442805315914218,1.4209767339200765,0.59466935279253208,0.29564244788513616,0.86528703159136977,20260504
1645,-2.7172242081797426,0.042862180003999023,0.21423571876897868,1.4472038956932418,0.37401128681871199,0.26076791035633179,0.96320392336684357,20260504
1646,-2.7614814506759102,0.041565260296426765,0.29147064149591934,1.4131098198658094,0.33261718200386298,0.3044822744953592,0.68605020081623502,20260504
1647,-2.7774061301771322,0.041453084382237187,0.18813207816273217,1.4395249147762978,0.33454475982904958,0.29401543999245877,0.76353715580406822,20260504
1648,-2.6675504049642926,0.041056529662869115,0.21453904424745743,1.5334248874040639,0.3873516893596462,0.26089525779238065,0.77099559130156659,20260504
1649,-2.8108054595089138,0.04296024517769978,0.17884599039024052,1.6780689455114808,0.24245105726856844,0.34995527345982869,0.98815438541653455,20260504
1650,-2.6136070143919587,0.037331892551250294,0.22881840266769307,1.3369066119509498,0.26630746351757478,0.28710465943933267,0.58202691077388269,20260504
1651,-2.8338491691304273,0.041399372389728996,0.27755058312434,1.553916430508574,0.29013077912037644,0.32071225486254018,0.83286327611756794,20260504
1652,-2.5982484686081508,0.041393480625730006,0.32235696196458935,1.3632235444819543,0.11926089039879623,0.33227027160132377,0.68859220236078256,20260504
1653,-2.7845488027393546,0.042974024769655221,0.25324192306026705,1.3571840123242473,0.22488662114585065,0.29612747659084909,0.87430461015848571,20260504
1654,-2.832262892344497,0.042902072708700049,0.30289709727720504,1.4073566485377473,0.36350526496592406,0.35586323080805227,0.72557721450041157,20260504
1655,-2.673641086750481,0.039004875334220812,0.27968978832680502,1.524637628757926,0.47221145285321897,0.29461059584908961,0.8400367626019597,20260504
1656,-2.7611308427990195,0.040739131419360648,0.26636703132173883,1.4196139338097875,0.16423353103738084,0.34071511208618721,0.70941906266980348,20260504
1657,-2.725783905637309,0.042283838320655492,0.26898799577721588,1.475246106092349,0.38828612919401106,0.24290131732101175,0.82573321499292185,20260504
1658,-2.7530499919965767,0.04069094501176522,0.21012335185307107,1.4286654917130095,0.23712065198774421,0.25753964933682377,0.69287870426145959,20260504
1659,-2.6499926775897289,0.038529765548141616,0.30688706114889586,1.4726625011761714,0.34431469348726906,0.26500741777031267,0.79859188683612115,20260504
1660,-2.6928794476128228,0.039310959064265627,0.19085957328930303,1.5222592307591878,0.30705551097357264,0.27839678221407205,0.64143877251783699,20260504
1661,-2.7199638219221649,0.040211390860145808,0.2730312029392804,1.4458476945907559,0.46093547905832749,0.27173624333762852,0.83760185459892911,20260504
1662,-2.6831505341756894,0.038810663905114666,0.23104933240458114,1.4937181677641282,0.28673493135452371,0.28533201423665899,0.91474376661494328,20260504
1663,-2.6422678913364201,0.041236519945127267,0.20855095211013802,1.4248661514157746,0.46098049139296632,0.2762982103343013,0.79552917547878821,20260504
1664,-2.6487199337760758,0.041642999281348216,0.34183024693340708,1.4808933673405833,0.22543718738273183,0.30894138564867113,0.94977123657226836,20260504
1665,-2.8371175414806964,0.041963865525876838,0.29656966093028669,1.4850191207606971,0.59506344026542846,0.27497730400444748,1.1196569561348477,20260504
1666,-2.7857381782935864,0.042486362792476695,0.18125446464697115,1.4054346358757051,0.38226954366903171,0.33154588280365188,0.74569228288325029,20260504
1667,-2.5469456895069524,0.04109897564581963,0.25352798631125989,1.3519377856854804,0.17486490060527907,0.3043860533356969,0.68294944318830864,20260504
1668,-2.652507610883871,0.04165390084721874,0.23895565935220867,1.4582971920080643,0.33723182242544347,0.24874080909040941,1.0627936715268118,20260504
1669,-2.7929319902334857,0.041371763563875084,0.31215701711741878,1.5282096903571443,0.17743932875455926,0.31642538432373946,0.81104560391230351,20260504
1670,-2.6166261954384056,0.039450952412462548,0.20450338200823837,1.6146210841100901,0.47433044684637815,0.3156780038140547,0.87497631176052582,20260504
1671,-2.7297133634939796,0.040976096199182015,0.24584543859481445,1.3988441710415642,0.52754970085274511,0.28116691130793076,0.77962681004697265,20260504
1672,-2.7785626946054571,0.041249064664071355,0.1991834441413316,1.5097929030376867,0.28908959649596444,0.27645399354355371,0.86971605961575471,20260504
1673,-2.8188373495405825,0.043247047748103826,0.19280989002095172,1.5360603535937771,0.36294022487459154,0.26940718090505894,0.76590602079457748,20260504
1674,-2.6915221428540499,0.041655055633291867,0.29301177780505699,1.5334780885015074,0.27395348113036422,0.30544298273170994,0.76579444278345365,20260504
1675,-2.7778287975978535,0.040833552388086329,0.24701934454385494,1.3945768752236907,0.35926257299015518,0.30205202842148587,0.93361829134927021,20260504
1676,-2.6955653701102822,0.042943911570397585,0.28640129833903194,1.5038491549693545,0.39783669843836833,0.23716037464955669,0.75461194372177531,20260504
1677,-2.7002515762210675,0.03877291483523735,0.24938454918575487,1.4354389119813686,0.39446852170920899,0.32242047372542432,0.87110312528887857,20260504
1678,-2.7380555385835228,0.04183945172330332,0.19630966760449964,1.4559006847995999,0.28448588487473619,0.30279997789912683,0.74113519982007703,20260504
1679,-2.6508407759791703,0.039434488878935789,0.19730548688811045,1.5331246641042986,0.43191304932884961,0.28773835200074888,0.92027996884115315,20260504
1680,-2.7760509033027709,0.04240811324795761,0.18800137505244513,1.3826474295958091,0.18911336112264121,0.31579469650115766,0.64999284821902603,20260504
1681,-2.6757655488174366,0.045012129352700637,0.26337719641098584,1.3811277514925133,0.11996324839766379,0.29607380567753416,1.0616635835789836,20260504
1682,-2.6952584378613889,0.038101726671841155,0.26164675446733027,1.4485513394960865,0.4655619749448443,0.28982472498705436,0.86188791690380251,20260504
1683,-2.7961324286674802,0.041444980034101929,0.25620986345264202,1.528464574608144,0.44484295592116208,0.303069566907127,0.87014311071537953,20260504
1684,-2.6076525282743859,0.039384316032404783,0.18084944352736104,1.3682280805095532,0.3766298438789264,0.2325941229949863,0.77803314934703849,20260504
1685,-2.5785362957770532,0.038714558397263669,0.17314295228548604,1.3808771936538009,0.55941976179812625,0.27107887316757823,0.8159721780834106,20260504
1686,-2.5750538828866745,0.039731920874346495,0.13530158978753837,1.5273415976542275,0.42081062757230192,0.295592260940786,0.74248944820577523,20260504
1687,-2.6366635205270956,0.038373369558596965,0.19170345799124697,1.5551599436554067,0.3885254233251163,0.29728002040087631,0.64317447073326095,20260504
1688,-2.6669113792022023,0.043533819972437625,0.23887310918984586,1.393816932507953,0.35768716171459408,0.27221469542128429,0.87621914854539007,20260504
1689,-2.8333041341974514,0.042662365741134377,0.30440656988389059,1.579392809893055,0.31684487464064298,0.2768438756297566,0.79712935501402715,20260504
1690,-2.7264707434513529,0.042423761241626341,0.21814507205983014,1.5573907224422272,0.29436826851222242,0.32002193482527647,0.99533385055317669,20260504
1691,-2.6576915470533975,0.040856574489265648,0.28030758879795281,1.4228832672265657,0.37110493393488903,0.25295790355189224,0.71214673618462165,20260504
1692,-2.6551706915141091,0.039634116150871916,0.25254200789049591,1.5383880871518509,0.29288140908978549,0.32190951802156581,0.80369663970683436,20260504
1693,-2.7776731099258414,0.040684924993826664,0.26871199184371442,1.5171407743801832,0.25889095027009207,0.35787337900350552,0.80346720061180643,20260504
1694,-2.8143498954875161,0.04424625659796013,0.3062379208467898,1.5168502953908867,0.41223010331030252,0.29999182520916345,1.0323796001701406,20260504
1695,-2.7503802741577914,0.042601452069798366,0.23128339198714248,1.4612298656235185,0.14568103600729632,0.2710701745583603,0.87582820981412701,20260504
1696,-2.6580977521543669,0.039676229939306425,0.28638707661976709,1.4503648641239948,0.1249282264984134,0.29001781784444175,0.67622421436847724,20260504
1697,-2.791299365132224,0.043858347065149059,0.32920162259618435,1.5090365678818811,0.35750671129225453,0.27164644583616682,1.0679223455093476,20260504
1698,-2.7191217684585651,0.042081600416971399,0.31752619061899989,1.4796507367893965,0.31115689673609825,0.2373090927117002,0.92139134233609932,20260504
1699,-2.6974179995309906,0.037802750393445536,0.27755591247628714,1.5303527303414706,0.23302127214985457,0.27428583577734195,0.67767627997890278,20260504
1700,-2.6785061415942288,0.039400172236205441,0.1561181931907486,1.5271826328626146,0.17262632058168703,0.33102259970171188,0.7001616331079088,20260504
1701,-2.6878812882547969,0.040742760433195142,0.20725961463002676,1.5070139857576337,0.27589121778956099,0.2859144690445059,0.66906345357473007,20260504
1702,-2.6924380394085676,0.040907173245278004,0.19955110508048285,1.416652938274948,0.53182499861188104,0.3089485021139044,0.6228842985731482,20260504
1703,-2.737105279650649,0.042357147193361581,0.29730028414959753,1.3589394762351761,0.42686152239665426,0.31812237037173086,0.86877746881313422,20260504
1704,-2.6785183372750803,0.041038146515560814,0.2376579699225945,1.5367763006345676,0.49900356486515074,0.22355939652298942,0.71802852866781575,20260504
1705,-2.8035978667645072,0.044500073266332325,0.18189873746069646,1.3979126827177768,0.2786383596602211,0.32213220140698789,0.85990087970650664,20260504
1706,-2.8211925539994458,0.038093323559044205,0.28966009839626533,1.5907530158989898,0.4783577444952769,0.27974042181580339,0.83675571689786377,20260504
1707,-2.8621602162197943,0.04308585720240786,0.20231080614398361,1.5257842348074799,0.23712921607371568,0.30151044186574383,0.98545327211944711,20260504
1708,-2.6220261859594816,0.036654784824546781,0.21073686961112015,1.3896262745096384,0.31806439051240332,0.2960255274893685,0.60202797504603867,20260504
1709,-2.7575574126276323,0.041292600927008025,0.28021962563112618,1.4140939094326455,0.28122752489617664,0.27098861633186971,0.77484232040473699,20260504
1710,-2.625719252748838,0.038854907903099409,0.2075818280251478,1.3777972555894205,0.30936880035298114,0.27132883323914719,0.6420593321292396,20260504
1711,-2.6513072018409636,0.042692643037924798,0.16178680659672928,1.4643651625987326,0.21930614377950278,0.31874571712624905,0.99027913368741749,20260504
1712,-2.8138615371817686,0.040531947162415156,0.29340405252993307,1.4986099006306042,0.20470792154567938,0.33560488943329508,0.89938372556501245,20260504
1713,-2.6875983606257816,0.041286858630912866,0.29412046123619751,1.447110925859066,0.27352704472206446,0.27280729516964719,0.91717904931011229,20260504
1714,-2.6650432929484569,0.040780892261718479,0.25473735921337531,1.4021784459403608,0.1597062992798986,0.2572568634122932,0.8167939716033854,20260504
1715,-2.651139117273511,0.042001809664082776,0.21836176738121929,1.4494386059760693,0.36049032276961807,0.30998960465166409,0.83195103160829165,20260504
1716,-2.7830443512551271,0.040215990477478349,0.3185281343299553,1.4703645325780186,0.33911156861445879,0.2637473542132166,0.74908204601103678,20260504
1717,-2.7217053976974492,0.040363214352579668,0.21100686950265515,1.5114437961191529,0.34588440121595043,0.27938244958988878,0.88669000641546403,20260504
1718,-2.7531786924993034,0.043233971248889176,0.24830156348048299,1.4710077836856403,0.40258335629168529,0.30053181517699207,0.97577740347301978,20260504
1719,-2.7015408188580121,0.04042801873161387,0.1822940727736487,1.3729081012609341,0.38371472841083387,0.26278455539538725,0.80717233852840731,20260504
1720,-2.7579905089220209,0.043813944110729634,0.26450997797496389,1.4360610795842206,0.093815438967057296,0.34078626032791426,0.75815312005149338,20260504
1721,-2.7427770988913034,0.042530522480734703,0.2804425054554962,1.4301659920447327,0.24939640174445704,0.32242616411418767,0.81570119487553061,20260504
1722,-2.6516369560819619,0.041345972419261696,0.18475769134008724,1.4066760106578651,0.33835080431488712,0.27903084972039671,0.80708332217933576,20260504
1723,-2.7102406875144784,0.043042315077838129,0.21533185124103596,1.391969418151719,0.37578268207372056,0.2413681083576058,0.7552847562609375,20260504
1724,-2.729284385356074,0.03877381289755695,0.20752022042504792,1.5651664438218811,0.4844411370460503,0.31620377042585945,0.72011857220752873,20260504
1725,-2.6676080522645949,0.040292897323975695,0.254141379596109,1.5844276328055198,0.50804179458826626,0.25172119140813437,0.94710865204163541,20260504
1726,-2.6393007490894558,0.040099943198316328,0.34250666630911897,1.4027416639369243,0.31817356405094049,0.2763439553157569,0.83390040183013969,20260504
1727,-2.7723604257165242,0.040512965559580637,0.31320089347679464,1.385453420815429,0.18386577658279035,0.28997208758286813,0.78096327896779749,20260504
1728,-2.6690851663043018,0.040613369635283642,0.22382057872865113,1.4037346698442112,0.3405958757809282,0.26771466730111582,0.92627063441614599,20260504
1729,-2.7015759524874627,0.042451663675468071,0.26127292101429278,1.5325315677497318,0.37405831214605528,0.31492272515580327,0.72247985948957449,20260504
1730,-2.6158223766014523,0.039700993973457735,0.22486615882238004,1.3103632340487741,0.3637412002347743,0.26976171502637153,0.88273912821159828,20260504
1731,-2.8257969075534706,0.04135057223783891,0.2512596441207211,1.5417547693302396,0.33947401576515174,0.2713770533982196,0.82298126497241353,20260504
1732,-2.7664979039854476,0.041691768606862398,0.26684885488781263,1.498976018219405,0.487017660345683,0.29445598526343414,0.77050324381479807,20260504
1733,-2.7214479935123155,0.040445327762927925,0.20737659572809006,1.4302805534143053,0.45999129178092102,0.31090915985645567,0.85920166720688207,20260504
1734,-2.826554729509188,0.04432089082251265,0.27671761515172127,1.480965317043146,0.27727816586720233,0.32765537607348105,0.95200669586964959,20260504
1735,-2.7704924729966032,0.041158895307872916,0.26986651889461599,1.4706257143843489,0.51594957749573567,0.26185041223323857,0.71749208871489212,20260504
1736,-2.8262775144279715,0.04299627373238453,0.22427624325467929,1.4386798987733884,0.45296170093370042,0.3167683283613334,0.95487102518978428,20260504
1737,-2.7266161021591691,0.043383273653312578,0.27558478847191131,1.472807754836521,0.35943532919384891,0.27982639320087488,1.0179035804985908,20260504
1738,-2.7742829618207039,0.040194084560889368,0.20398980302866893,1.6162825246630912,0.44323912935245613,0.25318115788484047,0.72974512000448777,20260504
1739,-2.5755470077753477,0.038867963186611725,0.25477796612472342,1.2533910235121319,0.27493416722510344,0.3158403648177191,0.70416358665241918,20260504
1740,-2.7773960732684717,0.042513356477233741,0.22643140595569652,1.4381691262072742,0.26520018884151075,0.26005600253248257,0.8348126540433124,20260504
1741,-2.704175035568448,0.045369804101111272,0.28265603976401876,1.4156139991016352,0.1927914391174701,0.28959666042714871,1.0116817696534062,20260504
1742,-2.667437427814936,0.041384636361491138,0.26005140734331794,1.4353157750694516,0.50459437165387311,0.29687579921388307,0.79342891151547223,20260504
1743,-2.7767994457461382,0.043481836923509223,0.15625933019619398,1.3947148248812902,0.082891782374979184,0.29042388011539183,0.81056899736804378,20260504
1744,-2.6112568446479161,0.042257442702832278,0.18883904541580321,1.4047843250403074,0.40826150728480332,0.26152389920261215,0.88078165510199058,20260504
1745,-2.6450403304385652,0.03926859138276674,0.30685639226181194,1.5217107965622778,0.26154221533410377,0.24216388849128057,0.69599275051638665,20260504
1746,-2.8601828323335106,0.043407664382798555,0.20397194158082974,1.6203370417549172,0.56170994128208174,0.32653210325365806,0.90148016005470688,20260504
1747,-2.6641640326420903,0.03710390883088889,0.22322923494566846,1.6046421488974114,0.10684398917664442,0.33535161043227357,0.707951965798437,20260504
1748,-2.7321052968550177,0.041552359893084236,0.17629403811087974,1.4560715315001158,0.22489734347209175,0.28166332042278441,0.78623980737810728,20260504
1749,-2.695650095105222,0.041460971400766121,0.3289980390153337,1.436990689265419,0.39816831709678357,0.30674077670938882,0.73411052032467228,20260504
1750,-2.8324216206116031,0.042934719785726883,0.2240826933228168,1.4514946167493168,0.54253298876061284,0.29932552265522017,0.9479506442549579,20260504
1751,-2.6060646541228811,0.041640408856172054,0.20505514306714026,1.3670211168163797,0.23331449250482772,0.29489293917685649,0.8314349869789206,20260504
1752,-2.6481649135060392,0.035547349300019189,0.22692788342835141,1.4732289086138568,0.32681786120410722,0.30751259365973238,0.70380419678565598,20260504
1753,-2.6740191856204873,0.041164950036834583,0.33938471760697364,1.5456543545167019,0.5649225161389767,0.28716336048221724,0.73214563866663374,20260504
1754,-2.5963746871934887,0.039108128024367188,0.19116370515902104,1.4883598416482389,0.47644836313970196,0.27416585161606927,0.86145289442086148,20260504
1755,-2.688565890696629,0.038890385275981446,0.2342554091896028,1.3343561424654946,0.52408115212686379,0.32924713539157102,0.98092632717253025,20260504
1756,-2.6226062867418607,0.040026360490531238,0.18583921192055358,1.4883850849489582,0.13474574210226622,0.30831952899721388,0.74396112045953378,20260504
1757,-2.8447309807302337,0.043753163630903806,0.29343942254828131,1.463181204117435,0.43769638819183454,0.31789964910749358,0.8714979313977006,20260504
1758,-2.7143187487687861,0.039709917976110044,0.31695011157837499,1.5070377933197083,0.31374435351823537,0.30437235972429816,0.67654145953277101,20260504
1759,-2.7030249907263224,0.039332006989988143,0.26864535371336329,1.6249238964575197,0.27677133938086773,0.28268567922186899,0.837000595680365,20260504
1760,-2.7519630808907793,0.040797670146817219,0.33729795252882527,1.5339540377038337,0.27438816195130467,0.25686150224658433,0.75572818289049382,20260504
1761,-2.6648455061321679,0.043228438472702843,0.26699916827915282,1.3545238662441395,0.42452910216695566,0.22817516972074731,0.82876780132693861,20260504
1762,-2.7172698890049136,0.042304093376953053,0.23715957859104772,1.4087972729037488,0.37060222501049223,0.28982202039918814,0.85975729231962483,20260504
1763,-2.6806750167502078,0.04165890961753408,0.29354929146838182,1.4224727214553841,0.24352109077621659,0.32180850323059473,0.86348262237973472,20260504
1764,-2.693006725930335,0.039774166624068207,0.27556840789252707,1.3527293412609207,0.19805717232879294,0.3061547855015283,0.79493703726271303,20260504
1765,-2.771179577563438,0.042824430765967508,0.26517453280505471,1.5159974067821049,0.26597203856895835,0.24929470015547053,0.80921840556494462,20260504
1766,-2.6033269333155311,0.039731154732526766,0.26702184742023194,1.4691434962386412,0.28602955835519661,0.27725415653363555,0.72859409680938725,20260504
1767,-2.6610189387115444,0.040003292062412953,0.20658137223297765,1.43232873523697,0.38270371088064126,0.20087079985358824,0.62380791751154741,20260504
1768,-2.7334628465904172,0.037147525519687495,0.18102805405223946,1.5935201723842893,0.31876865452645697,0.28440634434509982,0.76278412052542843,20260504
1769,-2.6125415650352317,0.03945127281653122,0.20476160328797671,1.5264302805919754,0.58232895472288537,0.24542963922200678,0.74283223161620271,20260504
1770,-2.7875527069149988,0.047962644013460703,0.2198238188271773,1.3141535441545773,0.10605998401954689,0.3283154464720861,0.79745246422937277,20260504
1771,-2.7169098825165725,0.040400146096514801,0.2415007884507481,1.4435757495508781,0.32078360709973813,0.24535046569508412,1.1104270001595751,20260504
1772,-2.6393409528897886,0.042612282684487281,0.22853831803183403,1.4357792536054264,0.33303319805083709,0.3064708088014097,0.65973319667464625,20260504
1773,-2.7055850295754595,0.04053556225303228,0.22262049555832569,1.433448606019504,0.10647425562914631,0.29093640820297612,0.80677818758743092,20260504
